Data Row,Search Keyword,Platform,Job ID,Job Title,Tracking ID,Company Name,Location,Industry,Job Description,Employment Type,Company URL,Job URL,Job Age,Job Age Number,Job Date,Collection Date,Rating
59.0,application developer,LinkedIn,2333308188,Senior Golang Developer | Up to € 78.000 + 8% | Amsterdam | CodeGuild,0ZA2+xcUQzgH6WoEjv8mXg==,Technicusnl,"Amsterdam, North Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Computer & Network Security']","Vacature van CodeGuild, locatie Amsterdam, , Your job Senior Golang Developer Amsterdam, , , Then wait no longer this is your job, , , , This , open and family like culture has a that are , and are crucial for how our society operates As they excel in you will find a mix of advanced specialist in both fields for you to learn from If you want to you have come to the right place, , They are currently building the next generation of their that , built using on We have already hired multiple excellent senior backend engineers with solid Golang experience and are now looking for the last hire to complete the team, , , , As Senior Golang Developer Amsterdam you will be part of one of the, Together you get to development work of their  This next generation of products will help to, , You will be part of a where people , are very social and  They also believe in a , which is why you can look forward to , being able to 32, 36 or 4x9 and enjoy over, , , , , , , , , , , , , , , , 5cd8a0b9cc68f9ffa4c9253553278a55",Full-time,https://www.linkedin.com/jobs/view/externalApply/2333308188?url=https%3A%2F%2Fwww%2Etechnicus%2Enl%2Ftechnische-baan%2F90_266282_senior-golang-developer-up-to-78000-8-amsterdam%2F%3Fsource%3D5cd8a0b9cc68f9ffa4c9253553278a55%26utm_source%3Dlinkedin%26utm_medium%3Dreferral%26utm_campaign%3Dlinkedin_referral_vertical_vac_feed%26utm_term%3Dict%2Bamsterdam&urlHash=y3Ta&refId=f3e82ff2-d907-45e2-bb0e-9f83764ce731&trackingId=0ZA2%2BxcUQzgH6WoEjv8mXg%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/senior-golang-developer-up-to-%E2%82%AC-78-000-%2B-8%25-amsterdam-codeguild-at-technicus-nl-2333308188?refId=f3e82ff2-d907-45e2-bb0e-9f83764ce731&trackingId=0ZA2%2BxcUQzgH6WoEjv8mXg%3D%3D&position=9&pageNum=2&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-22,2020-12-07,
33.0,application developer,LinkedIn,2313628574,Internship Space Applications Developer (SBIC),S4TjhgMIVr0+kRdb3s4ogw==,Sapienza Consulting,"NoordwijkBinnen, South Holland, Netherlands","['Information Technology and Services', 'Defense & Space', 'Computer Software']","At Sapienza, we put our minds and expertise at the service of our Space clients to provide them with the best possible innovative solutions and services to meet their needs One of our main business streams is encompassed by Sapienzas software ECLIPSE which is a modular, flexible yet integrating suite for Document Management, Configuration Management, Product Assurance and Quality Assurance activities specifically designed to meet the stringent needs of the space project and mission management office Sapienza currently has an opening available for software developer intern within our ECLIPSE team The Space Applications Developer will become a full member of the ECPLISE team, providing fresh and innovative ideas to current and future applications Please note that due to the worldwide COVID19 situation, we will only consider applicants that currently live in the Netherlands, , , , , , , , , 6 months negotiable fulltime, with employment opportunities thereafter Please send us your CV in English AND a motivation letter at",Internship,https://www.linkedin.com/jobs/view/externalApply/2313628574?url=https%3A%2F%2Fnl%2Ejooble%2Eorg%2Fexternal%2F2078037183807679855%3Futm_campaign%3DNL%26utm_medium%3Dsocial%26utm_source%3Dlinkedin%26JobSource%3DBoard&urlHash=Y36O&refId=9ab1c799-4449-46a5-a889-d0890f23f342&trackingId=S4TjhgMIVr0%2BkRdb3s4ogw%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/internship-space-applications-developer-sbic-at-sapienza-consulting-2313628574?refId=9ab1c799-4449-46a5-a889-d0890f23f342&trackingId=S4TjhgMIVr0%2BkRdb3s4ogw%3D%3D&position=8&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-22,2020-12-07,
42.0,application developer,LinkedIn,2254180778,Application Developer,wqdgm7KTUg5bqFjIIXJBEQ==,ParaPy,"Delft, South Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']","DO YOU WANT TO COMBINE YOUR EXERTISE IN WEBTECHNOLOGY STACKS WITH PROGRAMMING IN PYTHON WANT TO WORK IN A VIBRANT SCALEUP COMPANY THEN PARAPY IS LOOKING FOR YOU, , Jouw rol, , We are looking for an allround champion in both engineering design and software development to join our talented team of application developers On the one hand you love to solve challenging engineering problems and get to know all ins and outs of a good design On the other hand, you are eager to develop custom applications in close collaboration with our customers You will have a large impact on the success of our customers and ParaPy You enjoy helping our customers to become a star in ParaPy too and provide valuable feedback to our development team to improve our platform",Full-time,https://www.linkedin.com/jobs/view/externalApply/2254180778?url=https%3A%2F%2Fnl%2Ejooble%2Eorg%2Fexternal%2F6479511276576770666%3Futm_campaign%3DNL%26utm_medium%3Dsocial%26utm_source%3Dlinkedin%26JobSource%3DBoard&urlHash=V6K9&refId=9ab1c799-4449-46a5-a889-d0890f23f342&trackingId=wqdgm7KTUg5bqFjIIXJBEQ%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/application-developer-at-parapy-2254180778?refId=9ab1c799-4449-46a5-a889-d0890f23f342&trackingId=wqdgm7KTUg5bqFjIIXJBEQ%3D%3D&position=17&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-22,2020-12-07,
44.0,application developer,LinkedIn,2254180769,Application Developer,igjWMNn7t+rrf5plOpd86A==,ParaPy,"Delft, South Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']","Do you want to combine your expertise in webtechnology stacks with programming in Python Want to work in a vibrant scaleup company Then Parapy is looking for you, , Your role, , We are looking for an allround champion in both engineering design and software development to join our talented team of application developers On the one hand you love to solve challenging engineering problems and get to know all ins and outs of a good design On the other hand, you are eager to develop custom applications in close collaboration with our customers You will have a large impact on the success of our customers and ParaPy You enjoy helping our customers to become a star in ParaPy too and provide valuable feedback to our development team to improve our platform",Full-time,https://www.linkedin.com/jobs/view/externalApply/2254180769?url=https%3A%2F%2Fnl%2Ejooble%2Eorg%2Fexternal%2F2881131045604207792%3Futm_campaign%3DNL%26utm_medium%3Dsocial%26utm_source%3Dlinkedin%26JobSource%3DBoard&urlHash=GtWf&refId=9ab1c799-4449-46a5-a889-d0890f23f342&trackingId=igjWMNn7t%2Brrf5plOpd86A%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/application-developer-at-parapy-2254180769?refId=9ab1c799-4449-46a5-a889-d0890f23f342&trackingId=igjWMNn7t%2Brrf5plOpd86A%3D%3D&position=19&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-22,2020-12-07,
45.0,application developer,LinkedIn,2254179864,Application Developer,GRjKiGLCQh8TTv6OtOez/Q==,ParaPy,"Delft, South Holland, Netherlands","['Information Technology and Services', 'Computer Software', 'Internet']","Do you want to combine your expertise in webtechnology stacks with programming in Python Want to work in a vibrant scaleup company Then Parapy is looking for you, , Your role, , We are looking for an allround champion in both engineering design and software development to join our talented team of application developers On the one hand you love to solve challenging engineering problems and get to know all ins and outs of a good design On the other hand, you are eager to develop custom applications in close collaboration with our customers You will have a large impact on the success of our customers and ParaPy You enjoy helping our customers to become a star in ParaPy too and provide valuable feedback to our development team to improve our platform",Full-time,https://www.linkedin.com/jobs/view/externalApply/2254179864?url=https%3A%2F%2Fnl%2Ejooble%2Eorg%2Fexternal%2F5139830706503097186%3Futm_campaign%3DNL%26utm_medium%3Dsocial%26utm_source%3Dlinkedin%26JobSource%3DBoard&urlHash=Ew7s&refId=9ab1c799-4449-46a5-a889-d0890f23f342&trackingId=GRjKiGLCQh8TTv6OtOez%2FQ%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/application-developer-at-parapy-2254179864?refId=9ab1c799-4449-46a5-a889-d0890f23f342&trackingId=GRjKiGLCQh8TTv6OtOez%2FQ%3D%3D&position=20&pageNum=1&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-22,2020-12-07,
71.0,application developer,LinkedIn,2315023141,Senior Backend Developer,SIMmDgyBtAI8wVInm8G85Q==,Tech Rise Ventures,"Amsterdam, North Holland, Netherlands",['Information Technology and Services'],"This position is only applicable to candidates situated in Europe, , For a successful startup in the city center of Amsterdam we are recruiting for a senior Backend Developer that wants to be handson and has a good focus on the architecture and infrastructure",Full-time,,https://nl.linkedin.com/jobs/view/senior-backend-developer-at-tech-rise-ventures-2315023141?refId=2812365b-a04b-4703-bb39-63f6b51255ee&trackingId=SIMmDgyBtAI8wVInm8G85Q%3D%3D&position=21&pageNum=2&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-22,2020-12-07,
91.0,application developer,LinkedIn,2329414804,Lead Developer,lZPqYqPDS5x6VaxdhXnxtg==,Computer Futures,"South Holland, Netherlands",['Information Technology and Services'],Do you want to work as a Lead Developer Are you ready for a new challenge with variety and independence in a selfmanaging team that is responsible for the control apps for the climate in buildings and in greenhouses The customer has no shortage of ambition and wants to be pioneering within their segment How do they want to do this I would like to tell you more about this in a personal conversation,Full-time,,https://nl.linkedin.com/jobs/view/lead-developer-at-computer-futures-2329414804?refId=d0805e42-1749-4e41-9499-2f2aa1100570&trackingId=lZPqYqPDS5x6VaxdhXnxtg%3D%3D&position=16&pageNum=3&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-22,2020-12-07,
99.0,application developer,LinkedIn,2330111811,Senior Developer – R&D Team – AAA Games Studio – Amsterdam,DoMmmoQwFGx74FPZvc9CeA==,OPMjobs,"Amsterdam, North Holland, Netherlands","['Marketing and Advertising', 'Information Technology and Services', 'Computer Software']","This vacancy may offer a workfromhome start until its safe to work inhouse or relocate to the location, , Job Title Senior Developer, , , , , , , , , , OPM have partnered with an industry leading developer, setting the world alight with their popular online game enjoyed my millions around the world An Amsterdambased company, they are seeking an experienced developer to join their new team The perfect candidate should be highly motivated and technical individual, who will form part of a multidisciplinary RD team exploring everything from gameplay techniques to tools for terrain generation, , , , , , , , , , , , , , , , , , Interested in finding out more about the studio and project Apply now or call directly today on 44 1206 214 418, , Tagged as Software Engineering",Full-time,https://www.linkedin.com/jobs/view/externalApply/2330111811?url=https%3A%2F%2Fopmjobs%2Ecom%2Fjob%2Fsenior-developer-online-games-amsterdam%2F&urlHash=acvC&refId=d0805e42-1749-4e41-9499-2f2aa1100570&trackingId=DoMmmoQwFGx74FPZvc9CeA%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/senior-developer-%E2%80%93-r-d-team-%E2%80%93-aaa-games-studio-%E2%80%93-amsterdam-at-opmjobs-2330111811?refId=d0805e42-1749-4e41-9499-2f2aa1100570&trackingId=DoMmmoQwFGx74FPZvc9CeA%3D%3D&position=24&pageNum=3&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-22,2020-12-07,
123.0,application developer,LinkedIn,2331828735,Lead Developer,LaLhYNnTguMsHRW+4L3b5g==,Computer Futures,"Hook of Holland, South Holland, Netherlands",['Information Technology and Services'],Do you want to work as a Lead Developer Are you ready for a new challenge with variety and independence in a selfmanaging team that is responsible for the control apps for the climate in buildings and in greenhouses The customer has no shortage of ambition and wants to be pioneering within their segment How do they want to do this I would like to tell you more about this in a personal conversation,Full-time,https://www.linkedin.com/jobs/view/externalApply/2331828735?url=https%3A%2F%2Fwww%2Eaplitrak%2Ecom%2F%3Fadid%3DTVROUy42MDE0NC4xNTUwQHN0aHJlZW5sLmFwbGl0cmFrLmNvbQ&urlHash=tW3U&refId=97a15629-3e5e-476b-b412-b37241acdb9d&trackingId=LaLhYNnTguMsHRW%2B4L3b5g%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/lead-developer-at-computer-futures-2331828735?refId=97a15629-3e5e-476b-b412-b37241acdb9d&trackingId=LaLhYNnTguMsHRW%2B4L3b5g%3D%3D&position=23&pageNum=4&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-22,2020-12-07,
156.0,application developer,LinkedIn,2333627206,App Developer wanted in Rotterdam center at Sounders Music,3YMlWzJfs7tg9vF+9CHERg==,Stageplazanl,"Rotterdam, South Holland, Netherlands","['Marketing and Advertising', 'Information Technology and Services', 'Internet']","Taakomschrijving, , Do you want to gain experience in a fastgrowing music tech company Then come and work at dit bedrijf for at least five months Our office is located in the Millennial Tower of Rotterdam which is less than two minutes walking from Central Station, , , , Our Mission is to create the new market standard to discover new potential hits and successfully guide music talent dit bedrijf has developed their own technology since 2012 in the Netherlands with a focus on the entertainment branch The technology, includes sophisticated algorithms, dataproviding and analyses possibilities, apps, uploadportals and statistics and is able to make hitpredictions about the success of content, , We believe that we have the power to innovate with companies, while at the same time we understand the practical needs to achieve our goals Our software can be customized and tailormade to fit business and users needs dit bedrijfs solutions are the technology assets and can be used for data enrichment for strategic decisions The software is userinterface friendly in combination with refined algorithms based on mathematics and statistics, , , , During a five or sixmonth program depending on your requirements, guided by our head of technology, you will learn how to build a productionready native Kotlin app from scratch, based on API documentation and Figma designs Well help you understand Kotlin coroutines, custom views, audio visualization and a whole lot more There will be a lot of selfstudy and hard work required, but if you finish the project during your internship, an additional financial reward awaits you Additionally, well then get you acquainted with buttersmooth animations and gestures using reactnative app development, , , , , , We like to occasionally work remotely and have flexible working hours We actively stimulate commuting outside of rush hours This does also mean that days can start late and end late Well work with you to fit this internship into your schedule, as long as you work with us to fit it into ours, , Wil je graag meer zien Log in of schrijf je in, Nu solliciteren",Full-time,https://www.linkedin.com/jobs/view/externalApply/2333627206?url=https%3A%2F%2Fneuvoo%2Enl%2Fjob%2Ephp%3Fid%3D8648d41559e3%26source%3Dlinkedin%26utm_source%3Dpartner%26utm_medium%3Dlinkedin%26puid%3Dfdd8cddaaddcadd89adceddc9ddfgddbaddbfdd73aebcdcdfec3ddcg3e&urlHash=x3Uv&refId=e991ef22-6e1a-463d-bf46-b049f565cfa1&trackingId=3YMlWzJfs7tg9vF%2B9CHERg%3D%3D&trk=public_jobs_apply-link-offsite,https://nl.linkedin.com/jobs/view/app-developer-wanted-in-rotterdam-center-at-sounders-music-at-stageplaza-nl-2333627206?refId=e991ef22-6e1a-463d-bf46-b049f565cfa1&trackingId=3YMlWzJfs7tg9vF%2B9CHERg%3D%3D&position=6&pageNum=6&trk=public_jobs_job-result-card_result-card_full-click,2 weeks ago,2 weeks ago,2020-11-22,2020-12-07,
